# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733636.45833 11.00000 8.45763 8.78195 3.74204 279.00000 312.00446 334.08000
733636.50000 10.00000 9.49373 3.47922 3.81979 281.00000 308.10564 337.56000
733636.54167 12.00000 9.97749 3.03313 4.16411 289.00000 313.21588 337.96000
733637.50000 2.00000 0.16061 -11.71647 -60.25235 324.00000 375.81098 354.68000
733637.54167 1.00000 -0.16732 -10.94572 -57.67175 319.00000 370.91450 372.00000
733637.58333 3.00000 -0.74237 -8.22301 -57.81135 319.00000 377.21143 384.00000
733637.62500 4.00000 1.45618 -5.33883 -62.81160 325.00000 381.88603 380.36000
733637.66667 4.00000 2.22120 -6.10267 -60.30997 321.00000 383.59643 387.92000
733637.70833 2.00000 2.07453 -6.52290 -56.30267 317.00000 378.54099 424.00000
733637.75000 3.00000 4.16351 -5.83796 -52.94204 322.00000 380.64266 454.24000
733637.79167 -1.00000 2.30017 -5.02493 -50.11810 307.00000 378.26249 455.84000
733637.83333 -1.00000 3.69338 -6.38323 -47.55330 316.00000 372.69992 450.44000
733637.87500 -4.00000 4.86792 -6.44666 -46.25069 331.00000 381.31150 451.08000
733637.91667 -3.00000 1.81210 -7.93143 -45.18811 323.00000 381.36210 450.92000
733637.95833 0.00000 3.18501 -6.50891 -41.96710 327.00000 406.35273 449.52000
733638.00000 3.00000 4.61237 -4.55623 -39.84098 335.00000 441.23953 450.52000
733638.04167 4.00000 4.22054 -1.79341 -37.42302 340.00000 476.12633 445.80000
733638.08333 1.00000 4.55622 -2.27572 -35.06858 336.00000 460.52816 441.52000
733638.12500 1.00000 4.29440 -1.44790 -35.22027 332.00000 452.00735 450.84000
733638.16667 1.00000 4.55553 -1.74262 -33.22055 339.00000 457.35110 455.88000
733638.20833 2.00000 4.68015 -2.17262 -31.16007 328.00000 476.78072 447.80000
733638.25000 3.00000 2.92381 -1.34694 -31.80591 317.00000 458.12919 439.36000
733638.29167 5.00000 5.21549 -1.90267 -30.76641 321.00000 474.52072 434.44000
733638.33333 8.00000 10.55068 -3.18362 -29.84698 334.00000 486.61368 429.88000
733638.37500 12.00000 8.75914 -5.28967 -29.79524 316.00000 460.51097 433.24000
733638.41667 12.00000 10.61871 -7.44584 -29.30178 338.00000 461.63136 443.68000
733638.45833 3.00000 1.73937 -7.60733 -26.71420 350.00000 469.87203 454.76000
733638.50000 -10.00000 -14.07362 -9.29394 -23.42637 336.00000 470.71462 461.00000
733638.54167 -18.00000 -21.87104 -10.76410 -22.62659 340.00000 463.31543 466.20000
733638.58333 -16.00000 -22.39319 -10.35425 -25.38215 338.00000 473.35053 472.04000
733638.62500 -23.00000 -31.38291 -10.02622 -25.10819 340.00000 497.30048 468.84000
733638.66667 -26.00000 -34.05801 -9.56310 -22.78069 355.00000 514.28779 480.08000
733638.70833 -24.00000 -30.91493 -11.22695 -19.70634 363.00000 507.85354 494.52000
733638.75000 -24.00000 -29.04609 -12.04239 -16.86536 363.00000 509.70756 503.32000
733638.79167 -22.00000 -26.76490 -10.76679 -15.77988 387.00000 506.37906 520.36000
733638.83333 -18.00000 -22.60305 -11.03242 -16.16328 400.00000 497.00591 523.80000
733638.87500 -21.00000 -22.27456 -10.41369 -16.29248 404.00000 487.61440 523.16000
733638.91667 -17.00000 -20.38571 -12.55531 -18.15885 401.00000 483.99687 517.64000
733638.95833 -16.00000 -18.13530 -12.95527 -19.48383 436.00000 476.09680 510.04000
733639.00000 -12.00000 -15.91893 -12.39567 -18.76836 437.00000 488.97294 505.28000
733639.04167 -11.00000 -15.75642 -11.36526 -19.90852 435.00000 494.29601 502.60000
733639.08333 -12.00000 -15.43380 -11.53391 -19.34759 451.00000 483.00015 510.20000
733639.12500 -18.00000 -20.53135 -12.61321 -18.12506 450.00000 479.12510 520.20000
733639.16667 -14.00000 -15.73931 -8.13666 -18.40945 461.00000 495.60066 531.76000
733639.20833 -10.00000 -10.68731 -2.53216 -18.02652 471.00000 513.33443 542.16000
733639.25000 -6.00000 -11.36923 0.61935 -18.92199 474.00000 510.72550 549.12000
733639.29167 -8.00000 -11.30688 -1.72874 -19.75662 480.00000 510.61977 550.96000
733639.33333 -9.00000 -10.29902 -1.88903 -18.91033 497.00000 507.10189 554.68000
733639.37500 -6.00000 -8.91498 -1.10126 -18.71004 524.00000 507.86874 559.00000
733639.41667 -7.00000 -8.93248 -2.41100 -18.16579 520.00000 496.31101 559.52000
733639.45833 -6.00000 -7.42649 -8.97847 -18.49716 517.00000 481.08135 567.80000
733639.50000 -6.00000 -8.50123 -6.07957 -18.07540 503.00000 487.30442 562.52000
733639.54167 -9.00000 -8.53488 -8.17775 -17.18468 477.00000 467.09055 557.76000
733639.58333 -11.00000 -9.54199 -9.86607 -17.85787 466.00000 466.23328 555.16000
733639.62500 -11.00000 -7.65230 -9.30025 -17.41318 467.00000 458.48350 557.92000
733639.66667 -8.00000 -7.30346 -8.15564 -16.60576 474.00000 453.74139 563.84000
733639.70833 -5.00000 -5.73234 -8.08205 -16.79445 475.00000 449.41850 554.80000
733639.75000 -4.00000 -4.40123 -7.36224 -16.79188 465.00000 459.98703 550.00000
733639.79167 -3.00000 -6.41305 -9.36698 -16.27887 485.00000 446.41731 546.88000
733639.83333 -3.00000 -6.66171 -8.39510 -16.74854 505.00000 458.25185 535.68000
733639.87500 -6.00000 -5.60327 -8.34370 -16.87491 513.00000 459.81105 533.20000
733639.91667 -8.00000 -5.76009 -9.67298 -17.90222 536.00000 430.42699 537.48000
733639.95833 -9.00000 -4.83483 -4.88598 -17.16410 559.00000 427.23913 535.44000
733640.00000 -12.00000 -6.63449 -2.67679 -16.29581 533.00000 429.84010 537.64000
733640.04167 -16.00000 -7.65011 -4.56039 -15.92896 524.00000 424.43650 539.96000
733640.08333 -16.00000 -8.32638 -5.15059 -15.61637 531.00000 419.00927 536.40000
733640.12500 -13.00000 -6.06090 -4.54034 -15.78432 547.00000 421.02277 531.92000
733640.16667 -13.00000 -6.42224 -7.23736 -16.01713 533.00000 419.90944 536.24000
733640.20833 -11.00000 -6.13176 -10.65592 -15.44505 527.00000 405.93557 538.36000
733640.25000 -11.00000 -6.28449 -11.50636 -15.44907 517.00000 380.99911 532.92000
733640.29167 -10.00000 -7.93962 -9.95313 -15.12775 538.00000 387.68917 527.88000
733640.33333 -9.00000 -10.04854 -7.61440 -16.32247 529.00000 403.32927 518.76000
733640.37500 -9.00000 -8.76553 -6.43718 -17.61329 526.00000 414.16990 511.96000
733640.41667 -7.00000 -7.12010 -5.89265 -17.83079 530.00000 410.93023 506.84000
733640.45833 -4.00000 -7.50746 -6.50101 -18.08918 508.00000 405.66972 498.84000
733640.50000 -2.00000 -7.78200 -5.03736 -18.01890 509.00000 412.96092 494.48000
733640.54167 -1.00000 -8.88714 -6.14558 -16.78699 521.00000 408.34944 494.52000
733640.58333 -10.00000 -14.47807 -6.03203 -15.65233 506.00000 405.98851 487.72000
733640.62500 -16.00000 -16.26962 -6.34497 -16.69329 502.00000 409.61243 474.76000
733640.66667 -15.00000 -14.55543 -5.23469 -16.65488 496.00000 408.21064 469.52000
733640.70833 -17.00000 -13.01782 3.70270 -16.99322 502.00000 407.84805 470.52000
733640.75000 -14.00000 -12.82834 4.58493 -17.93679 503.00000 411.87935 465.28000
733640.79167 -12.00000 -12.86263 4.31075 -17.45473 491.00000 416.70123 477.16000
733640.83333 -12.00000 -14.09836 6.78465 -16.18430 488.00000 415.47487 495.08000
733640.87500 -13.00000 -15.96330 7.30883 -15.67999 475.00000 415.20968 488.16000
733640.91667 -13.00000 -18.78906 4.53713 -16.83145 465.00000 415.05710 477.92000
733640.95833 -7.00000 -19.01046 -0.02200 -16.45152 459.00000 405.51376 469.76000
733641.00000 -4.00000 -17.29752 2.20261 -15.81277 467.00000 409.01099 472.84000
733641.04167 -2.00000 -13.68281 -2.95446 -14.83940 501.00000 407.87555 479.96000
733641.08333 -2.00000 -12.34734 -5.59607 -15.05337 500.00000 401.05148 479.00000
733641.12500 -4.00000 -12.18300 -6.63052 -15.60518 509.00000 389.73209 482.64000
733641.16667 -12.00000 -14.64765 -6.62672 -15.52278 499.00000 378.89870 489.64000
733641.20833 -14.00000 -13.23056 -6.99987 -15.89973 492.00000 379.26407 469.60000
733641.25000 -8.00000 -11.81254 -8.53783 -16.63264 502.00000 369.51776 442.80000
733641.29167 -6.00000 -11.35369 -9.07141 -15.80245 506.00000 368.72261 441.64000
733641.33333 -5.00000 -9.88165 -8.38530 -14.27225 498.00000 378.26246 446.04000
733641.37500 -4.00000 -9.49850 -6.91823 -13.52869 488.00000 390.34201 445.96000
733641.41667 -6.00000 -10.42873 -8.10958 -13.91341 485.00000 389.63112 429.92000
733641.45833 -7.00000 -10.67863 -9.81958 -13.83903 499.00000 385.38344 421.72000
733641.50000 -7.00000 -11.21786 -10.09144 -13.30255 504.00000 365.34892 423.36000
733641.54167 -7.00000 -10.11482 -10.07118 -13.21745 502.00000 369.93197 421.56000
733641.58333 -7.00000 -8.87825 -9.73593 -12.42771 503.00000 373.79837 424.04000
733641.62500 -5.00000 -7.77461 -9.26222 -11.73982 515.00000 367.46451 421.36000
733641.66667 -2.00000 -8.14787 -8.21205 -11.67305 519.00000 356.82903 419.04000
733641.70833 0.00000 -7.81391 -8.42049 -11.43936 520.00000 354.54347 410.12000
733641.75000 -2.00000 -7.95593 -6.96219 -11.43531 516.00000 350.91937 399.44000
733641.79167 -4.00000 -7.72397 -7.82691 -11.62082 523.00000 359.93826 393.84000
733641.83333 -7.00000 -7.66548 -7.85331 -11.37231 515.00000 369.38050 389.48000
733641.87500 -11.00000 -9.17875 -7.64130 -11.20239 517.00000 375.17977 390.56000
733641.91667 -14.00000 -11.40998 -8.41919 -12.33349 486.00000 372.98588 400.32000
733641.95833 -12.00000 -10.69828 -8.39649 -11.99389 509.00000 376.40125 409.04000
733642.00000 -9.00000 -8.70564 -8.10785 -11.65997 520.00000 387.63833 410.52000
733642.04167 -7.00000 -9.14002 -8.52980 -11.02029 509.00000 381.52272 412.56000
733642.08333 -10.00000 -9.70453 -8.48272 -11.02785 498.00000 376.65601 403.08000
733642.12500 -11.00000 -9.65550 -8.87742 -10.86724 481.00000 367.72838 393.52000
733642.16667 -10.00000 -10.05281 -7.54740 -11.00632 493.00000 360.75156 397.12000
733642.20833 -11.00000 -11.43577 -7.02600 -10.30505 492.00000 366.60927 404.16000
733642.25000 -14.00000 -12.85245 -7.40146 -9.15390 483.00000 369.45963 410.60000
733642.29167 -14.00000 -12.33417 -6.99880 -9.13370 491.00000 359.47403 409.88000
733642.33333 -11.00000 -12.14448 -7.32275 -8.96864 487.00000 356.34309 408.56000
733642.37500 -10.00000 -11.37545 -7.60458 -7.98661 488.00000 354.51849 406.88000
733642.41667 -10.00000 -10.88918 -6.95632 -7.92054 485.00000 358.51081 407.12000
733642.45833 -9.00000 -10.79454 -6.52610 -8.39237 473.00000 347.22388 400.64000
733642.50000 -7.00000 -10.00506 -6.47072 -8.40016 478.00000 350.10743 386.80000
733642.54167 -6.00000 -9.55638 -6.11098 -7.67087 471.00000 359.94931 379.92000
733642.58333 -6.00000 -9.53894 -5.84794 -6.48579 466.00000 361.45356 373.84000
733642.62500 -8.00000 -9.32288 -5.99253 -6.18426 454.00000 350.89226 368.96000
733642.66667 -7.00000 -8.54986 -5.12246 -6.55940 458.00000 368.62573 377.88000
733642.70833 -5.00000 -8.24447 -3.64085 -6.94557 467.00000 388.70331 387.00000
733642.75000 -5.00000 -8.36254 -5.26273 -6.66662 464.00000 366.04132 380.24000
733642.79167 -4.00000 -8.28219 -4.29073 -5.54403 458.00000 376.42464 384.40000
733642.83333 -4.00000 -8.03426 -2.84557 -4.86386 439.00000 374.62206 390.36000
733642.87500 -6.00000 -8.15240 -4.89977 -6.27096 432.00000 351.74272 368.28000
733642.91667 -8.00000 -8.66133 -5.71322 -8.47690 427.00000 348.00314 349.44000
733642.95833 -9.00000 -8.44059 -6.25451 -7.88504 425.00000 348.05378 349.56000
733643.00000 -9.00000 -9.15784 -6.14654 -7.24094 417.00000 355.46497 355.16000
733643.04167 -10.00000 -9.29368 -6.37921 -8.04707 416.00000 358.21438 362.64000
733643.08333 -10.00000 -8.64516 -6.94278 -9.59264 417.00000 363.47163 360.28000
733643.12500 -9.00000 -7.82044 -7.45828 -9.90291 419.00000 367.40551 361.76000
733643.16667 -8.00000 -7.56312 -6.23027 -8.84397 418.00000 371.17886 373.20000
733643.20833 -8.00000 -7.01776 -4.61365 -8.63792 418.00000 385.92863 364.48000
733643.25000 -7.00000 -6.41075 -4.05133 -8.27437 417.00000 388.99354 367.60000
733643.29167 -6.00000 -5.93149 -3.25272 -7.33916 410.00000 379.16102 386.68000
733643.33333 -5.00000 -5.86384 -1.58352 -6.06679 405.00000 394.17569 387.88000
733643.37500 -6.00000 -5.46605 -2.84791 -6.28468 406.00000 394.49137 382.40000
733643.41667 -5.00000 -5.70241 -4.31844 -6.49536 387.00000 363.52440 384.16000
733643.45833 -3.00000 -5.34624 -4.30461 -6.38528 381.00000 363.25185 388.00000
733643.50000 -1.00000 -5.24406 -4.94778 -7.25327 374.00000 351.38550 388.52000
733643.54167 2.00000 -3.60759 -4.95472 -8.17074 369.00000 358.54329 391.08000
733643.58333 2.00000 -2.32350 -4.25276 -8.10583 368.00000 370.77706 403.40000
733643.62500 2.00000 -1.44552 -2.64996 -8.13759 368.00000 386.08920 411.44000
733643.66667 1.00000 -1.54482 -1.55106 -9.07004 364.00000 400.41908 405.32000
733643.70833 2.00000 -5.46689 -0.91417 -9.29004 355.00000 410.44378 397.88000
733643.75000 0.00000 -4.96817 -0.29743 -8.87042 352.00000 409.60510 396.56000
733643.79167 0.00000 -5.38244 -0.85648 -8.67250 348.00000 400.97616 392.28000
733643.83333 -1.00000 -4.93069 -1.01965 -7.60402 349.00000 394.35641 393.76000
733643.87500 -4.00000 -3.94892 -0.43606 -7.52839 349.00000 393.06174 393.24000
733643.91667 -6.00000 -5.75108 -1.19696 -9.74990 344.00000 389.06629 384.40000
733643.95833 -8.00000 -5.54876 -1.66639 -8.70657 348.00000 388.65799 392.92000
733644.00000 -7.00000 -4.33928 -1.64673 -7.50132 348.00000 384.06632 403.52000
733644.04167 -5.00000 -2.92219 -1.60102 -7.26754 351.00000 384.39713 403.48000
733644.08333 -6.00000 -2.05204 -4.77032 -5.72818 348.00000 372.62051 403.52000
733644.12500 -4.00000 -1.25203 -2.06688 -5.24759 346.00000 386.22655 405.56000
733644.16667 -2.00000 -0.27384 -0.15866 -6.53683 344.00000 383.42384 392.96000
733644.20833 4.00000 3.55491 -1.11938 -5.90246 350.00000 369.21168 391.96000
733644.25000 4.00000 4.72817 -1.01977 -3.88956 350.00000 378.03856 402.48000
733644.29167 3.00000 2.00249 -1.18645 -4.24618 342.00000 372.61868 397.32000
733644.33333 3.00000 0.32033 -0.85449 -4.52350 335.00000 381.10172 396.64000
733644.37500 3.00000 -0.41000 -0.72254 -4.36311 336.00000 376.64078 401.56000
733644.41667 2.00000 -1.64464 -1.19434 -4.59269 328.00000 365.45489 398.84000
733644.45833 1.00000 -4.15384 -0.84675 -4.50547 344.00000 364.75121 396.56000
733644.50000 0.00000 -4.22054 -0.33882 -4.05917 342.00000 365.09271 388.12000
733644.54167 0.00000 -3.26933 -0.34314 -5.01936 327.00000 362.01132 369.12000
733644.58333 -3.00000 -3.76750 -2.08698 -5.69112 320.00000 340.93671 361.04000
733644.62500 -7.00000 -4.64642 -1.18636 -3.17450 314.00000 358.27223 380.72000
733644.66667 -6.00000 -5.01218 -0.47106 -1.48157 315.00000 377.28811 395.92000
733644.70833 -3.00000 -2.92804 1.38625 -1.73863 319.00000 384.33571 390.88000
733644.75000 -2.00000 -2.36583 -0.56840 -1.75092 313.00000 360.53506 387.48000
733644.79167 -1.00000 -2.07648 1.77775 -1.85640 306.00000 366.07957 379.20000
733644.83333 -1.00000 -2.75706 1.56901 -2.26500 309.00000 366.18903 372.00000
733644.87500 -2.00000 -0.98200 0.56413 -2.69112 330.00000 365.99718 370.96000
733644.91667 -3.00000 -1.81430 -0.63816 -3.90092 325.00000 357.81788 367.40000
733644.95833 -1.00000 -2.05371 -0.42366 -3.99788 345.00000 354.88361 365.52000
733645.00000 -1.00000 -3.59930 -0.40366 -3.30716 348.00000 353.16437 366.00000
733645.04167 -4.00000 -2.08685 -0.33397 -3.36730 362.00000 352.39502 362.88000
733645.08333 -10.00000 -4.65597 -3.43927 -3.39748 355.00000 330.73345 363.12000
733645.12500 -14.00000 -8.85981 -3.59906 -3.06661 351.00000 327.95336 373.80000
733645.16667 -17.00000 -9.17269 -4.39531 -2.51932 346.00000 325.68244 382.04000
733645.20833 -19.00000 -9.37005 -3.30202 -2.70111 342.00000 329.12436 373.64000
733645.25000 -17.00000 -8.55784 -0.51642 -2.71017 346.00000 336.41913 362.92000
733645.29167 -19.00000 -10.52517 -0.55530 -3.24380 348.00000 337.57956 355.80000
733645.33333 -21.00000 -12.28284 -2.59846 -3.76239 347.00000 336.02526 350.48000
733645.37500 -19.00000 -11.70678 -0.65289 -3.15982 347.00000 342.07138 347.92000
733645.41667 -13.00000 -9.36595 -2.20532 -2.83296 361.00000 341.52122 342.36000
733645.45833 -11.00000 -8.29648 -2.88119 -3.01452 368.00000 329.41087 332.76000
733645.50000 -9.00000 -8.34719 -1.23373 -3.47770 367.00000 334.92776 323.36000
733645.54167 -8.00000 -6.46399 0.66209 -3.31542 375.00000 343.94928 324.68000
733645.58333 -7.00000 -6.79396 1.08869 -1.91612 367.00000 348.94007 332.12000
733645.62500 -7.00000 -5.09200 0.30797 0.73410 364.00000 339.35587 345.40000
733645.66667 -5.00000 -3.63297 -0.46946 3.50253 371.00000 337.87043 359.16000
733645.70833 -5.00000 -3.71980 -0.59404 4.43546 371.00000 333.99394 366.12000
733645.75000 -4.00000 -3.25090 -0.68724 5.18116 369.00000 330.28658 370.56000
733645.79167 -1.00000 -2.76864 -0.26748 6.60315 358.00000 326.51113 372.52000
733645.83333 0.00000 -3.38668 0.02057 7.94772 348.00000 331.11379 370.92000
733645.87500 -2.00000 -3.07780 0.14601 8.85240 345.00000 334.84571 366.92000
733645.91667 -3.00000 -2.42255 -0.66215 7.72953 359.00000 337.51641 365.52000
733645.95833 -3.00000 -1.27857 -0.72926 6.29484 360.00000 338.60370 363.92000
733646.00000 -2.00000 -1.69154 -0.80156 4.32717 359.00000 331.68110 362.00000
733646.04167 -5.00000 -3.14768 -0.85936 4.42511 356.00000 325.30605 357.84000
733646.08333 -6.00000 -2.56856 -0.35612 5.16852 341.00000 321.93656 349.84000
733646.12500 -6.00000 -2.99999 0.16244 5.30143 350.00000 319.22293 344.96000
733646.16667 -5.00000 -0.85706 0.32716 5.00033 348.00000 318.58990 344.00000
733646.20833 -2.00000 4.21141 0.22053 5.24303 365.00000 318.01826 340.88000
733646.25000 1.00000 6.06744 -0.66261 4.90265 366.00000 315.22479 336.96000
733646.29167 4.00000 7.58358 -1.49862 3.28385 371.00000 313.44446 327.16000
733646.33333 6.00000 10.07610 -1.62050 1.47806 366.00000 313.73703 317.44000
733646.37500 7.00000 8.67205 -1.70066 -0.02827 367.00000 319.05800 315.48000
733646.41667 6.00000 9.10947 -1.48167 -0.34083 366.00000 327.36350 317.08000
733646.45833 7.00000 9.28324 -0.44947 0.93285 369.00000 336.24620 319.52000
733646.50000 6.00000 8.95649 0.92126 2.90540 363.00000 339.55898 334.56000
733646.54167 5.00000 8.63764 1.78089 1.55724 361.00000 326.66080 348.52000
733646.58333 4.00000 7.89697 3.05936 -5.93086 383.00000 329.99350 357.32000
733646.62500 -4.00000 2.02723 3.30089 -10.23573 377.00000 328.73961 381.12000
733646.66667 -11.00000 -4.06405 3.86702 -5.22368 373.00000 318.51497 396.52000
733646.70833 -14.00000 -5.03402 3.94739 -2.03337 378.00000 319.15198 398.04000
733646.75000 -15.00000 -8.28003 2.85655 -1.30722 371.00000 314.14631 400.56000
733646.79167 -15.00000 -11.20196 1.55695 -2.25837 377.00000 314.13318 400.44000
733646.83333 -14.00000 -12.44337 0.48119 -5.04523 382.00000 318.02373 395.36000
733646.87500 -14.00000 -11.67665 -1.47599 -6.95716 384.00000 317.48597 388.88000
733646.91667 -11.00000 -11.15741 -3.31786 -8.64686 381.00000 316.94772 388.08000
733646.95833 -11.00000 -9.80872 -3.66060 -7.99787 378.00000 317.05928 394.16000
733647.00000 -10.00000 -9.89774 -4.45684 -8.64329 385.00000 310.00557 398.52000
733647.04167 -11.00000 -10.80549 -2.12741 -9.14680 380.00000 301.15326 407.32000
733647.08333 -12.00000 -11.06252 -2.86958 -9.45183 376.00000 296.40298 412.92000
733647.12500 -13.00000 -10.60685 -2.15626 -10.55567 382.00000 293.77467 408.40000
733647.16667 -14.00000 -9.94201 -1.84112 -10.95315 388.00000 294.29455 401.84000
733647.20833 -13.00000 -9.01108 -1.99523 -10.86293 380.00000 297.42845 401.64000
733647.25000 -11.00000 -8.31446 -0.73882 -10.41554 378.00000 292.71398 403.96000
733647.29167 -9.00000 -9.33681 -0.03032 -10.37345 363.00000 290.16320 405.08000
733647.33333 -8.00000 -8.19012 0.03844 -10.56207 364.00000 290.66661 400.24000
733647.37500 -8.00000 -7.80118 1.37634 -8.73224 369.00000 294.42542 389.32000
733647.41667 -10.00000 -7.22139 2.36253 -6.22991 377.00000 301.52482 387.60000
733647.45833 -8.00000 -6.88979 2.98962 -5.18207 377.00000 298.71765 397.80000
733647.50000 -8.00000 -6.04743 -0.72634 -3.60698 370.00000 290.09424 407.08000
733647.54167 -8.00000 -6.04129 -0.66038 -0.29808 357.00000 290.89563 412.64000
733647.58333 -10.00000 -6.34307 0.75189 2.74876 361.00000 295.24387 417.04000
733647.62500 -12.00000 -4.85127 1.68065 4.62602 344.00000 300.51010 418.00000
733647.66667 -10.00000 -3.56384 3.65748 4.62268 348.00000 301.82381 416.44000
733647.70833 -6.00000 -1.28887 3.47613 3.56981 350.00000 301.94078 417.60000
733647.75000 -2.00000 -1.15754 3.79924 2.80693 347.00000 300.65925 414.28000
733647.79167 -1.00000 -0.19812 6.37677 1.14987 337.00000 313.69231 409.52000
733647.83333 -1.00000 -0.05095 10.05800 0.55715 319.00000 327.50125 406.36000
733647.87500 -3.00000 0.79643 9.86156 -0.42439 310.00000 341.76010 404.04000
733647.91667 -5.00000 0.15823 5.84223 -1.68198 310.00000 356.10708 406.56000
733647.95833 -6.00000 1.13895 2.08511 -1.94863 317.00000 314.65381 407.48000
